no;fips;year;qtr;state;gdp;revenuepop;rev_state_total;rev_local_total;popestimate;qtrly_estabs_count;month1_emplvl;month2_emplvl;month3_emplvl;total_qtrly_wages;taxable_qtrly_wages;avg_wkly_wage;year_qtr;treated;gdpcapita;lngdp;lngdpcapita;revstatecapita;revlocalcapita;emplvl1capita;emplvl2capita;emplvl3capita;emplvlcapita;totalwagescapita;taxwagescapita;avgwklywagecapita;estabscapita;abb
4266;46;2006;2;South Dakota;32620;2838.172574;1968.314;1482.004;785180.5;29551;378606;387620;395999;2835744648;435864506;563;2006.25;0;41544.58752;10.39268088;10.63452253;2506.829958;1887.469187;0.482189764;0.493669927;0.504341358;0.49340035;3611.58313;555.1137681;563;0.037635932;SD
4267;46;2006;3;South Dakota;32879;2838.172574;1968.314;1482.004;787328;29808;388769;391662;389531;2894809969;304588084;571;2006.5;0;41760.23208;10.40058944;10.63969978;2499.992379;1882.320964;0.493782769;0.497457222;0.494750599;0.495330197;3676.752216;386.8630152;571;0.037859698;SD
4268;46;2006;4;South Dakota;32649;2838.172574;1968.314;1482.004;789475.5;29929;387717;386860;387127;3092601574;236755107;614;2006.75;0;41355.30488;10.39356951;10.62995598;2493.191999;1877.200749;0.49110707;0.49002154;0.490359739;0.490496116;3917.286317;299.8891125;614;0.037909979;SD
4269;46;2007;1;South Dakota;35848;3026;2023.139;1668.114;791623;29985;377764;377829;381765;2962276566;1556155364;601;2007;0;45284.18199;10.48704306;10.72071307;2555.684966;2107.207598;0.4772019;0.47728401;0.482256074;0.478913995;3742.029433;1965.778362;601;0.037877879;SD
4270;46;2007;2;South Dakota;35401;3026;2023.139;1668.114;793498.25;30104;386923;396490;404232;3028782533;581190744;589;2007.25;0;44613.835;10.47449535;10.70579929;2549.645195;2102.227699;0.487616702;0.49967344;0.509430235;0.498906792;3816.999638;732.4411163;589;0.037938332;SD
4271;46;2007;3;South Dakota;34513;3026;2023.139;1668.114;795373.5;30273;398095;400422;397468;3098345447;365975819;598;2007.5;0;43392.19247;10.44909134;10.67803481;2543.633903;2097.271282;0.500513281;0.50343895;0.499724972;0.501225734;3895.459739;460.1307675;598;0.038061364;SD
4272;46;2007;4;South Dakota;34898;3026;2023.139;1668.114;797248.75;30322;395835;394422;393475;3321231192;286045549;647;2007.75;0;43773.03821;10.4601848;10.68677334;2537.65089;2092.338182;0.496501249;0.494728904;0.493541069;0.49492374;4165.865662;358.7908404;647;0.038033299;SD
4273;46;2008;1;South Dakota;37683;3131;2169.713;1797.708;799124;30253;385709;386220;389387;3180760166;1667297826;632;2008;0;47155.38515;10.53696434;10.76120349;2715.1143;2249.59831;0.482664768;0.483304218;0.487267308;0.484412098;3980.308645;2086.406898;632;0.037857704;SD
4274;46;2008;2;South Dakota;37700;3131;2169.713;1797.708;801109.75;30482;392480;402397;408936;3162947068;617891275;606;2008.25;0;47059.71935;10.53741537;10.7591727;2708.384213;2244.022121;0.489920389;0.502299466;0.510461894;0.500893916;3948.206932;771.2941641;606;0.038049718;SD
4275;46;2008;3;South Dakota;37574;3131;2169.713;1797.708;803095.5;30641;401890;404796;401343;3262513015;379258951;623;2008.5;0;46786.46562;10.5340676;10.75334924;2701.687408;2238.473507;0.500426164;0.504044662;0.499745049;0.501405292;4062.422234;472.2463904;623;0.038153619;SD
4276;46;2008;4;South Dakota;36025;3131;2169.713;1797.708;805081.25;30792;400111;396723;395303;3427481451;279601498;663;2008.75;0;44747.0364;10.49196842;10.7087805;2695.023639;2232.952264;0.496982137;0.492773866;0.491010069;0.493588691;4257.311235;347.2960002;663;0.038247071;SD
4277;46;2009;1;South Dakota;36374;3167;2211.214;1784.033;807067;30408;383234;381993;382592;3133578133;1657560902;630;2009;0;45069.36847;10.50160951;10.7159581;2739.814662;2210.514121;0.474847813;0.473310146;0.47405234;0.4740701;3882.674094;2053.808298;630;0.037677169;SD
4278;46;2009;2;South Dakota;36454;3167;2211.214;1784.033;809381.5;30813;384708;395115;400875;3143696703;646978373;614;2009.25;0;45039.32941;10.50380647;10.71529137;2731.979913;2204.192955;0.475311086;0.488169053;0.495285598;0.486255246;3884.072842;799.3490993;614;0.03806981;SD
4279;46;2009;3;South Dakota;36829;3167;2211.214;1784.033;811696;30927;393410;394534;392150;3239060345;370495976;633;2009.5;0;45372.89823;10.51404086;10.72267025;2724.189844;2197.907837;0.484676529;0.486061284;0.483124224;0.484620679;3990.484547;456.446719;633;0.038101703;SD
4280;46;2009;4;South Dakota;37090;3167;2211.214;1784.033;814010.5;30996;389720;388090;385894;3469695604;257840552;688;2009.75;0;45564.52282;10.52110267;10.72688468;2716.444075;2191.658461;0.478765323;0.476762892;0.474065138;0.476531118;4262.470329;316.753349;688;0.038078133;SD
4281;46;2010;1;South Dakota;36858;3162;2197.06;1824.817;816325;30764;374004;374378;377335;3089781442;1646957442;633;2010;0;45151.13466;10.51482797;10.71777069;2691.403546;2235.405016;0.458155759;0.45861391;0.462236242;0.459668637;3784.989363;2017.526649;633;0.037685971;SD
4282;46;2010;2;South Dakota;37457;3162;2197.06;1824.817;818343.25;30835;385055;394223;401599;3233565089;699700391;632;2010.25;0;45771.74676;10.53094889;10.7314223;2684.765836;2229.891919;0.47052994;0.481733063;0.490746395;0.481003132;3951.355484;855.0206665;632;0.037679788;SD
4283;46;2010;3;South Dakota;38864;3162;2197.06;1824.817;820361.5;30922;394456;397019;393948;3391555902;399111202;660;2010.5;0;47374.23685;10.56782365;10.76583383;2678.160786;2224.405948;0.480831926;0.483956158;0.480212687;0.481666924;4134.221196;486.5064999;660;0.037693139;SD
4284;46;2010;4;South Dakota;39523;3162;2197.06;1824.817;822379.75;30994;394693;392582;391084;3646464221;292193682;714;2010.75;0;48059.30594;10.58463806;10.78019107;2671.588156;2218.946904;0.479940076;0.477373136;0.475551593;0.477621602;4434.039409;355.3026227;714;0.037688185;SD
4285;46;2011;1;South Dakota;41463;3278;2245.368;1891.975;824398;30847;379126;379561;382275;3258185537;1766934269;659;2011;0;50294.88184;10.63255674;10.8256586;2723.645618;2294.977669;0.459882241;0.460409899;0.463701998;0.46133138;3952.199711;2143.302469;659;0.037417607;SD
4286;46;2011;2;South Dakota;41822;3278;2245.368;1891.975;826908.75;31075;389106;398374;404868;3389116895;791707178;656;2011.25;0;50576.31812;10.6411778;10.83123872;2715.37579;2288.009409;0.470554943;0.481762951;0.489616297;0.480644731;4098.537952;957.4299196;656;0.037579721;SD
4287;46;2011;3;South Dakota;42062;3278;2245.368;1891.975;829419.5;31212;398148;401254;398966;3552535975;460835465;684;2011.5;0;50712.57669;10.6469;10.83392922;2707.156029;2281.083336;0.480032119;0.483776907;0.481018351;0.481609125;4283.159457;555.6120455;684;0.037631138;SD
4288;46;2011;4;South Dakota;43666;3278;2245.368;1891.975;831930.25;31369;399236;397104;396907;3743950324;328614694;724;2011.75;0;52487.57333;10.68432505;10.86833172;2698.985883;2274.199069;0.479891193;0.477328478;0.477091679;0.478103783;4500.317573;395.0026988;724;0.037706286;SD
4289;46;2012;1;South Dakota;43391;3470;2334.022;1964.975;834441;31188;385946;386416;390446;3540325776;1942563712;703;2012;0;52000.08149;10.67800733;10.85900056;2797.108483;2354.839947;0.462520418;0.463083669;0.46791325;0.464505779;4242.751466;2327.982101;703;0.03737592;SD
4290;46;2012;2;South Dakota;43573;3470;2334.022;1964.975;837061.25;31318;397174;406226;412880;3566117083;886581770;677;2012.25;0;52054.73315;10.68219297;10.860051;2788.352704;2347.468599;0.474486186;0.48530021;0.493249449;0.484345281;4260.282128;1059.159972;677;0.037414227;SD
4291;46;2012;3;South Dakota;41079;3470;2334.022;1964.975;839681.5;31449;404599;407967;405342;3603097976;484996292;683;2012.5;0;48922.12107;10.62325232;10.79798495;2779.65157;2340.143257;0.481848177;0.485859222;0.482733036;0.483480145;4291.029368;577.5955431;683;0.037453487;SD
4292;46;2012;4;South Dakota;44181;3470;2334.022;1964.975;842301.75;31581;404059;402939;401708;3921412695;358657523;749;2012.75;0;52452.69881;10.69605011;10.86766707;2771.004572;2332.86349;0.479708133;0.478378443;0.476916972;0.478334516;4655.591295;425.8064559;749;0.037493689;SD
4293;46;2013;1;South Dakota;44760;3506;2430.143;2025.57;844922;31454;390999;391533;394583;3615947943;2026837815;709;2013;0;52975.30423;10.70907016;10.87758113;2876.174369;2397.345554;0.462763427;0.463395438;0.467005238;0.464388034;4279.623377;2398.846065;709;0.037227105;SD
4294;46;2013;2;South Dakota;44337;3506;2430.143;2025.57;846831.75;31661;397641;410589;417024;3656925575;987738830;689;2013.25;0;52356.32698;10.69957482;10.86582807;2869.688105;2391.939131;0.469563169;0.484853101;0.492452013;0.482289428;4318.36144;1166.393242;689;0.037387592;SD
4295;46;2013;3;South Dakota;44486;3506;2430.143;2025.57;848741.5;31800;408542;411674;408865;3763141808;545782944;707;2013.5;0;52414.07425;10.70292981;10.86693043;2863.231031;2386.557038;0.481350329;0.485040498;0.481730892;0.48270724;4433.790274;643.049673;707;0.037467238;SD
4296;46;2013;4;South Dakota;44658;3506;2430.143;2025.57;850651.25;31827;408903;408409;407066;4027223451;397558730;759;2013.75;0;52498.60034;10.70678874;10.86854179;2856.80295;2381.199111;0.480694056;0.480113325;0.478534535;0.479780639;4734.282646;467.3580742;759;0.037414863;SD
4297;46;2014;1;South Dakota;45753;3687;2588.267;2136.72;852561;31699;396999;397892;400315;3835840069;2166912074;741;2014;0;53665.36823;10.73101264;10.89052316;3035.873093;2506.23709;0.465654657;0.466702089;0.469544115;0.467300287;4499.197206;2541.650479;741;0.037180917;SD
4298;46;2014;2;South Dakota;46153;3687;2588.267;2136.72;853900.5;31880;406049;417065;422996;3844062575;1108634905;712;2014.25;0;54049.62288;10.73971724;10.89765785;3031.110768;2502.305596;0.475522617;0.488423417;0.495369191;0.486438408;4501.768737;1298.318604;712;0.037334561;SD
4299;46;2014;3;South Dakota;45360;3687;2588.267;2136.72;855240;32102;415450;418552;415951;3968297656;603771334;733;2014.5;0;53037.74379;10.72238594;10.87875909;3026.36336;2498.386418;0.485770076;0.489397128;0.486355877;0.48717436;4639.981357;705.9671367;733;0.037535663;SD
4300;46;2014;4;South Dakota;45323;3687;2588.267;2136.72;856579.5;32224;414768;412600;412505;4250606073;445442228;791;2014.75;0;52911.60949;10.72156991;10.87637805;3021.6308;2494.479497;0.48421425;0.481683253;0.481572347;0.48248995;4962.301891;520.0243854;791;0.037619392;SD
4301;46;2015;1;South Dakota;46173;3838;2671.211;2225.542;857919;32126;401852;403173;406672;4002283025;2304984176;762;2015;0;53819.7662;10.74015049;10.89339608;3113.593474;2594.116694;0.468403194;0.469942967;0.47402144;0.4707892;4665.105942;2686.715385;762;0.037446426;SD
4302;46;2015;2;South Dakota;46996;3838;2671.211;2225.542;859802.75;32359;412931;421861;428563;4049658247;1225682613;740;2015.25;0;54659.04825;10.75781777;10.90887005;3106.771873;2588.433219;0.480262479;0.490648582;0.498443393;0.489784818;4709.985223;1425.539303;740;0.037635376;SD
4303;46;2015;3;South Dakota;47921;3838;2671.211;2225.542;861686.5;32634;419952;422280;419590;4135652923;654009828;756;2015.5;0;55613.03328;10.7773091;10.92617286;3099.980097;2582.774594;0.487360542;0.490062221;0.486940436;0.488121066;4799.486731;758.9881332;756;0.037872242;SD
4304;46;2015;4;South Dakota;48336;3838;2671.211;2225.542;863570.25;32825;419657;418024;417679;4528443418;477985713;832;2015.75;0;55972.28483;10.7859319;10.93261193;3093.217952;2577.140655;0.485955833;0.484064846;0.483665342;0.484562007;5243.862231;553.4995132;832;0.038010805;SD
4305;46;2016;1;South Dakota;47539;NA;NA;NA;865454;32736;406172;407406;410499;4089320761;2345256680;771;2016;0;54929.55143;10.76930571;10.91380676;NA;NA;0.469316682;0.470742524;0.47431637;0.471458525;4725.058479;2709.857115;771;0.037825234;SD
4306;47;1990;1;Tennessee;94087;NA;NA;NA;4894492;99543;2100370;2107257;2129978;10665273773;0;388;1990;0;19223.03683;11.45197517;9.863864674;NA;NA;0.429129315;0.430536407;0.435178564;0.431614762;2179.035899;0;388;0.020337759;TN
4307;47;1990;2;Tennessee;95867.25;NA;NA;NA;4912515.75;100232;2147807;2169043;2174033;10902173614;0;388;1990.25;0;19514.89927;11.4707197;9.878933518;NA;NA;0.437211219;0.441534055;0.442549828;0.440431701;2219.264867;0;388;0.020403395;TN
4308;47;1990;3;Tennessee;97647.5;NA;NA;NA;4930539.5;100722;2116601;2139029;2170198;10816103027;0;388;1990.5;0;19804.62787;11.48911933;9.89367092;NA;NA;0.429283854;0.433832647;0.440154267;0.434423589;2193.695645;0;388;0.02042819;TN
4309;47;1990;4;Tennessee;99427.75;NA;NA;NA;4948563.25;101189;2165334;2165825;2161298;11865150319;0;422;1990.75;0;20092.24597;11.50718653;9.908089247;NA;NA;0.437568217;0.437667438;0.436752627;0.437329428;2397.696002;0;422;0.020448157;TN
4310;47;1991;1;Tennessee;101208;NA;NA;NA;4966587;104064;2086811;2089362;2106746;10929715057;0;401;1991;0;20377.77653;11.52493308;9.9222002;NA;NA;0.420170028;0.420683661;0.424183851;0.42167918;2200.649069;0;401;0.020952819;TN
4311;47;1991;2;Tennessee;103821;NA;NA;NA;4987375.75;104554;2125319;2145036;2153237;11353307846;0;408;1991.25;0;20816.75919;11.55042354;9.943513672;NA;NA;0.426139739;0.430093121;0.431737472;0.429323444;2276.409161;0;408;0.02096373;TN
4312;47;1991;3;Tennessee;106434;NA;NA;NA;5008164.5;104891;2102742;2124332;2166418;11238326487;0;406;1991.5;0;21252.09745;11.57528035;9.964210873;NA;NA;0.419862806;0.424173767;0.432577245;0.425537939;2244.001068;0;406;0.020944001;TN
4313;47;1991;4;Tennessee;109047;NA;NA;NA;5028953.25;105261;2167466;2171569;2169404;12471268147;0;442;1991.75;0;21683.83649;11.59953426;9.9843224;NA;NA;0.430997445;0.43181332;0.431382813;0.431397859;2479.893434;0;442;0.020930996;TN
4314;47;1992;1;Tennessee;111660;1547.034703;NA;NA;5049742;105382;2119540;2127962;2150232;11644071791;0;420;1992;0;22112.02077;11.62321382;10.00387667;NA;NA;0.419732335;0.421400143;0.425810269;0.422314249;2305.874595;0;420;0.020868789;TN
4315;47;1992;2;Tennessee;113637;1547.034703;NA;NA;5071702.5;106744;2171617;2194059;2203364;12157116368;0;427;1992.25;0;22406.08553;11.64076444;10.01708788;NA;NA;0.428183041;0.432607985;0.434442675;0.431744567;2397.048401;0;427;0.021046976;TN
4316;47;1992;3;Tennessee;115614;1547.034703;NA;NA;5093663;106997;2161042;2176708;2217578;12025284184;0;423;1992.5;0;22697.61466;11.65801234;10.03001512;NA;NA;0.42426089;0.427336477;0.435360172;0.428985846;2360.832309;0;423;0.021005905;TN
4317;47;1992;4;Tennessee;117591;1547.034703;NA;NA;5115623.5;107083;2235693;2238209;2246001;14079527724;0;484;1992.75;0;22986.64083;11.67496778;10.04266849;NA;NA;0.437032358;0.437524184;0.439047361;0.437867968;2752.26035;0;484;0.020932541;TN
4318;47;1993;1;Tennessee;119568;NA;NA;NA;5137584;108898;2190153;2206266;2220786;12050755937;0;420;1993;0;23273.19612;11.69164053;10.0550576;NA;NA;0.426300183;0.429436482;0.432262713;0.429333126;2345.607573;0;420;0.021196344;TN
4319;47;1993;2;Tennessee;122149.75;NA;NA;NA;5161047.5;109599;2254171;2270331;2291974;12930753286;0;438;1993.25;0;23667.62755;11.71300303;10.07186347;NA;NA;0.43676618;0.439897327;0.444090856;0.440251454;2505.451323;0;438;0.021235805;TN
4320;47;1993;3;Tennessee;124731.5;NA;NA;NA;5184511;110577;2250138;2268986;2303403;13029387249;0;441;1993.5;0;24058.48883;11.73391871;10.08824318;NA;NA;0.434011617;0.437647061;0.444285488;0.438648055;2513.13716;0;441;0.021328337;TN
4321;47;1993;4;Tennessee;127313.25;NA;NA;NA;5207974.5;110891;2316183;2322354;2334751;15043292432;0;498;1993.75;0;24445.82822;11.75440586;10.10421486;NA;NA;0.444737777;0.44592269;0.448303078;0.446321182;2888.511154;0;498;0.021292539;TN
4322;47;1994;1;Tennessee;129895;NA;NA;NA;5231438;111810;2256379;2275709;2309487;13173947591;0;444;1994;0;24829.6931;11.77448171;10.11979552;NA;NA;0.431311429;0.435006398;0.441463131;0.435926986;2518.226841;0;444;0.021372709;TN
4323;47;1994;2;Tennessee;131686.5;NA;NA;NA;5255312.5;112891;2344272;2371565;2394925;13857131143;0;450;1994.25;0;25057.78676;11.78817938;10.12893991;NA;NA;0.446076613;0.451270024;0.45571505;0.451020563;2636.785375;0;450;0.021481311;TN
4324;47;1994;3;Tennessee;133478;NA;NA;NA;5279187;114042;2343154;2368916;2411886;14182189370;0;459;1994.5;0;25283.81738;11.80169195;10.13791984;NA;NA;0.443847509;0.448727427;0.456866938;0.449813958;2686.434364;0;459;0.02160219;TN
4325;47;1994;4;Tennessee;135269.5;NA;NA;NA;5303061.5;114527;2408380;2424859;2438067;15822067115;0;502;1994.75;0;25507.8128;11.81502436;10.14674007;NA;NA;0.454148985;0.457256436;0.459747073;0.457050831;2983.572247;0;502;0.021596393;TN
4326;47;1995;1;Tennessee;137061;NA;NA;NA;5326936;115464;2367771;2382742;2414931;14627590930;0;471;1995;0;25729.8004;11.82818136;10.15540515;NA;NA;0.444490229;0.447300662;0.453343348;0.44837808;2745.967087;0;471;0.0216755;TN
4327;47;1995;2;Tennessee;138586.5;NA;NA;NA;5349362.75;116575;2423513;2446419;2462749;14978192258;0;471;1995.25;0;25907.10454;11.83924996;10.16227252;NA;NA;0.453047048;0.457329053;0.460381753;0.456919284;2799.995618;0;471;0.021792315;TN
4328;47;1995;3;Tennessee;140112;NA;NA;NA;5371789.5;117444;2396290;2430540;2471908;14769524724;0;467;1995.5;0;26082.92823;11.85019738;10.16903629;NA;NA;0.446087845;0.452463746;0.460164718;0.452905436;2749.460813;0;467;0.021863105;TN
4329;47;1995;4;Tennessee;141637.5;NA;NA;NA;5394216.25;118278;2476236;2488052;2497817;16756625280;0;518;1995.75;0;26257.28993;11.86102626;10.17569894;NA;NA;0.459053899;0.461244393;0.463054665;0.461117652;3106.405918;0;518;0.021926818;TN
4330;47;1996;1;Tennessee;143163;NA;NA;NA;5416643;118518;2401828;2418077;2453835;15264176834;0;484;1996;0;26430.20779;11.87173912;10.18226287;NA;NA;0.443416337;0.446416166;0.453017672;0.447616725;2818.01419;0;484;0.021880342;TN
4331;47;1996;2;Tennessee;146171;NA;NA;NA;5437290.5;119361;2452065;2476437;2478564;15682025396;0;489;1996.25;0;26883.05876;11.89253245;10.19925158;NA;NA;0.450971858;0.455454238;0.455845425;0.454090507;2884.161771;0;489;0.021952294;TN
4332;47;1996;3;Tennessee;149179;NA;NA;NA;5457938;119792;2441866;2471279;2508498;15537535662;0;483;1996.5;0;27332.48344;11.91290221;10.21583114;NA;NA;0.447397167;0.452786199;0.459605441;0.453262936;2846.777604;0;483;0.021948216;TN
4333;47;1996;4;Tennessee;152187;NA;NA;NA;5478585.5;120466;2505214;2522211;2524897;17704446318;0;541;1996.75;0;27778.52057;11.93286531;10.23201836;NA;NA;0.457273871;0.460376314;0.460866587;0.459505591;3231.572514;0;541;0.021988522;TN
4334;47;1997;1;Tennessee;155195;1975.806434;NA;NA;5499233;120416;2438841;2459075;2488482;16355809836;0;511;1997;0;28221.2083;11.95243767;10.24782904;NA;NA;0.443487483;0.447166905;0.452514378;0.447722922;2974.198372;0;511;0.021896872;TN
4335;47;1997;2;Tennessee;157966.75;1975.806434;NA;NA;5516936;121097;2518904;2531309;2541493;17630570601;0;536;1997.25;0;28633.05828;11.97013985;10.26231721;NA;NA;0.456576622;0.458825152;0.460671104;0.458690959;3195.717804;0;536;0.021950046;TN
4336;47;1997;3;Tennessee;160738.5;1975.806434;NA;NA;5534639;123814;2484828;2519145;2552955;16589459680;0;507;1997.5;0;29042.27358;11.9875341;10.27650776;NA;NA;0.448959363;0.455159767;0.461268567;0.455129232;2997.387848;0;507;0.022370745;TN
4337;47;1997;4;Tennessee;163510.25;1975.806434;NA;NA;5552342;122473;2559501;2569257;2579254;19238787706;0;576;1997.75;0;29448.87941;12.00463096;10.29041114;NA;NA;0.460976827;0.462733924;0.464534425;0.462748392;3464.986074;0;576;0.022057899;TN
4338;47;1998;1;Tennessee;166282;NA;NA;NA;5570045;121984;2495491;2507980;2534771;17117041552;0;524;1998;0;29852.90065;12.02144042;10.30403729;NA;NA;0.448019899;0.450262071;0.455071907;0.451117959;3073.052651;0;524;0.021900003;TN
4339;47;1998;2;Tennessee;168446.5;NA;NA;NA;5587210.25;122834;2564552;2586405;2598182;17944122607;0;534;1998.25;0;30148.58802;12.03437347;10.31389337;NA;NA;0.459004026;0.46291528;0.46502313;0.462314146;3211.642627;0;534;0.021984854;TN
4340;47;1998;3;Tennessee;170611;NA;NA;NA;5604375.5;123789;2541938;2562827;2604762;17734589420;0;531;1998.5;0;30442.46411;12.04714139;10.32359376;NA;NA;0.453563113;0.45729038;0.464772926;0.45854214;3164.418483;0;531;0.02208792;TN
4341;47;1998;4;Tennessee;172775.5;NA;NA;NA;5621540.75;123929;2618090;2628674;2639890;20583972787;0;602;1998.75;0;30734.54551;12.05974834;10.33314256;NA;NA;0.465724633;0.46760739;0.469602573;0.467644865;3661.624758;0;602;0.02204538;TN
4342;47;1999;1;Tennessee;174940;NA;NA;NA;5638706;124298;2541365;2561881;2589844;17964918927;0;539;1999;0;31024.84861;12.07219834;10.34254373;NA;NA;0.450700036;0.45433846;0.459297576;0.454778691;3186.000286;0;539;0.02204371;TN
4343;47;1999;2;Tennessee;175042.5;NA;NA;NA;5654959.25;125113;2607229;2622330;2631870;18686308073;0;549;1999.25;0;30953.80396;12.07278408;10.34025118;NA;NA;0.461051775;0.463722174;0.465409189;0.46339438;3304.410739;0;549;0.022124474;TN
4344;47;1999;3;Tennessee;175145;NA;NA;NA;5671212.5;125536;2600175;2620775;2654547;19013951580;0;557;1999.5;0;30883.16652;12.07336948;10.33796654;NA;NA;0.458486611;0.462118991;0.468073979;0.462893194;3352.713653;0;557;0.022135654;TN
4345;47;1999;4;Tennessee;175247.5;NA;NA;NA;5687465.75;125433;2667948;2680472;2692358;21713627885;0;623;1999.75;0;30812.93281;12.07395454;10.33568978;NA;NA;0.469092583;0.471294618;0.473384477;0.471257226;3817.803718;0;623;0.022054287;TN
4346;47;2000;1;Tennessee;175350;NA;NA;NA;5703719;124928;2611678;2627601;2656926;19891955391;0;581;2000;0;30743.09937;12.07453926;10.33342084;NA;NA;0.457890369;0.460682057;0.465823439;0.461465288;3487.541268;0;581;0.021902902;TN
4347;47;2000;2;Tennessee;176710.5;NA;NA;NA;5715486.5;125698;2665507;2687491;2697444;19837851638;0;569;2000.25;0;30917.8405;12.08226808;10.33908866;NA;NA;0.466365724;0.470212116;0.471953525;0.469510455;3470.894672;0;569;0.021992529;TN
4348;47;2000;3;Tennessee;178071;NA;NA;NA;5727254;126058;2643403;2661935;2694877;20203212374;0;583;2000.5;0;31091.86357;12.08993763;10.34470144;NA;NA;0.461548065;0.464783821;0.470535618;0.465622501;3527.556552;0;583;0.022010199;TN
4349;47;2000;4;Tennessee;179431.5;NA;NA;NA;5739021.5;125811;2687055;2690999;2691294;21925499219;0;627;2000.75;0;31265.17299;12.0975488;10.35026007;NA;NA;0.468207864;0.46889509;0.468946492;0.468683149;3820.424652;0;627;0.02192203;TN
4350;47;2001;1;Tennessee;180792;NA;NA;NA;5750789;125186;2612448;2617117;2640203;20303349384;10630815488;595;2001;0;31437.77315;12.10510248;10.35576542;NA;NA;0.454276448;0.455088337;0.459102742;0.456155842;3530.532834;1848.583818;595;0.021768491;TN
4351;47;2001;2;Tennessee;183124.5;NA;NA;NA;5762071.25;125334;2645947;2653082;2647154;20366129793;3375343003;591;2001.25;0;31781.01972;12.11792153;10.36662453;NA;NA;0.459200674;0.460438944;0.459410147;0.459683255;3534.515439;585.786405;591;0.021751553;TN
4352;47;2001;3;Tennessee;185457;NA;NA;NA;5773353.5;125289;2582716;2609803;2633782;20061819022;2026178096;592;2001.5;0;32122.92474;12.13057833;10.37732522;NA;NA;0.447351093;0.452042821;0.456196212;0.451863375;3474.898778;350.9534097;592;0.021701252;TN
4353;47;2001;4;Tennessee;187789.5;NA;NA;NA;5784635.75;124850;2618911;2623956;2623830;22031103977;1724249824;646;2001.75;0;32463.49608;12.14307693;10.38787154;NA;NA;0.45273568;0.453607818;0.453586036;0.453309845;3808.555098;298.0740532;646;0.021583036;TN
4354;47;2002;1;Tennessee;190122;2235.700155;NA;NA;5795918;125403;2548079;2558980;2579126;20560961972;10447754709;617;2002;0;32802.74152;12.15542125;10.39826737;NA;NA;0.439633376;0.441514183;0.444990077;0.442045879;3547.490143;1802.60568;617;0.021636434;TN
4355;47;2002;2;Tennessee;192538;2235.700155;NA;NA;5808891.5;125364;2598630;2611912;2616961;20887167834;3241311412;616;2002.25;0;33145.39444;12.16804882;10.40865905;NA;NA;0.447353854;0.449640349;0.450509534;0.449167912;3595.723527;557.9913848;616;0.021581398;TN
4356;47;2002;3;Tennessee;194954;2235.700155;NA;NA;5821865;125912;2582523;2602345;2621109;20563112335;2013200777;608;2002.5;0;33486.52021;12.18051891;10.41889826;NA;NA;0.443590327;0.446995078;0.4502181;0.446934502;3532.04898;345.799976;608;0.021627434;TN
4357;47;2002;4;Tennessee;197370;2235.700155;NA;NA;5834838.5;125468;2625757;2634074;2638715;22618681538;1729817109;661;2002.75;0;33826.12904;12.19283542;10.42898883;NA;NA;0.450013655;0.451439059;0.452234453;0.451229056;3876.488019;296.4635798;661;0.021503252;TN
4358;47;2003;1;Tennessee;199786;NA;NA;NA;5847812;126737;2558391;2563868;2582027;21104838835;10462435225;632;2003;0;34164.231;12.20500207;10.4389345;NA;NA;0.437495426;0.438432015;0.441537279;0.439154907;3609.014591;1789.119627;632;0.02167255;TN
4359;47;2003;2;Tennessee;204031.75;NA;NA;NA;5863561.25;127195;2599781;2610644;2608382;21303322874;3153191068;629;2003.25;0;34796.55815;12.2260309;10.45727376;NA;NA;0.443379184;0.445231812;0.44484604;0.444485678;3633.171372;537.7604042;629;0.021692448;TN
4360;47;2003;3;Tennessee;208277.5;NA;NA;NA;5879310.5;127618;2550647;2589196;2617973;21220046833;1937696633;631;2003.5;0;35425.4976;12.2466266;10.47518711;NA;NA;0.433834376;0.440391097;0.445285718;0.439837064;3609.274733;329.5788908;631;0.021706287;TN
4361;47;2003;4;Tennessee;212523.25;NA;NA;NA;5895059.75;128042;2624572;2635474;2644015;23640675072;1745250884;690;2003.75;0;36051.0765;12.26680667;10.492692;NA;NA;0.445215504;0.44706485;0.44851369;0.446931348;4010.251986;296.0531289;690;0.021720221;TN
4362;47;2004;1;Tennessee;216769;2542.34122;12660.042;10358.197;5910809;128185;2578763;2593040;2618576;21971586092;10629211085;651;2004;0;36673.32171;12.28658755;10.50980484;2141.845896;1752.416124;0.436279196;0.438694602;0.443014823;0.43932954;3717.187629;1798.266715;651;0.021686541;TN
4363;47;2004;2;Tennessee;218525.5;2542.34122;12660.042;10358.197;5930871;128897;2642296;2651473;2652439;22321816287;3282967888;648;2004.25;0;36845.4313;12.29465799;10.51448691;2134.600803;1746.488332;0.445515676;0.447063003;0.44722588;0.446601519;3763.66579;553.5389133;648;0.021733233;TN
4364;47;2004;3;Tennessee;220282;2542.34122;12660.042;10358.197;5950933;129839;2612770;2647975;2669970;22635416606;2091478827;659;2004.5;0;37016.38046;12.30266382;10.51911581;2127.40456;1740.600508;0.439052162;0.444968041;0.4486641;0.444228101;3803.675257;351.4539362;659;0.021818259;TN
